"code_epci","lib_epci","annee_inv","nox_kg","so2_kg","pm10_kg","pm25_kg","co_kg","c6h6_kg","nh3_kg","ges_teqco2","ch4_t","co2_t","n2o_t","TypeEPCI","nomdepart","Ardèche","Ariège","Aude","Aveyron","Gard","Haute-Garonne","Gers","Hérault","Landes","Lot","Lot-et-Garonne","Lozère","Pyrénées-Atlantiques","Hautes-Pyrénées","Pyrénées-Orientales","Tarn","Tarn-et-Garonne","Vaucluse","latit","longit"
241200625,"CC du Pays Rignacois",2019,104863.067,2009.532,35889.008,23152.89,238962.577,3636.29,279862.996,74342.375,1244.275,24910.7,36.621,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.4348967810248,2.31733673775884
241200641,"CC Conques-Marcillac",2019,179263.392,3959.591,81615.016,57352.262,486045.389,7554.596,443968.853,124738.245,1963.404,45062.941,56.399,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.5196111384479,2.4580572827
241200658,"CC du Pays de Salars",2019,135514.882,2868.156,38599.758,26134.743,351297.324,5595.79,425571.467,120757.595,2439.092,30190.399,55.227,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.2713174887156,2.67589207459779
241200674,"CC du Plateau de Montbazens",2019,90370.329,2201.185,35071.196,23095.064,267732.085,4367.137,362682.43,76794.725,1523.283,16570.88,46.764,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.4595279078622,2.18677230924991
241200765,"CC de Lévézou Pareloup",2019,171845.994,2960.575,58945.646,37365.996,336256.744,5122.233,716339.333,171804.261,3962.142,30239.862,90.632,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.2072681076608,2.81457387049595
241200807,"CC Aveyron Bas Ségala Viaur",2019,92365.669,2501.123,39987.8,26847.437,286265.929,4917.075,464283.913,94230.04,2122.526,13639.503,58.516,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.2826563948918,2.18583891312194
241200906,"CC Larzac et Vallées",2019,327658.436,2647.236,57159.797,36449.571,404124.389,4651.816,377872.11,148351.872,1594.123,79805.679,56.503,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",43.9514239329779,3.20084609009682
241200914,"CC de la Muse et des Raspes du Tarn",2019,158605.727,2305.82,53833.741,36398.173,328228.88,4944.246,358836.31,114417.158,2088.656,36098.359,48.617,"CC","Aveyron","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",44.0910222282858,2.84622739167752
243000270,"CC du Pays Viganais",2019,69626.243,5406.524,28898.983,24575.981,399220.458,6929.939,48519.593,42064.024,168.46,26921.629,8.047,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.9603051051332,3.53486580699057
243000296,"CC du Pays de Sommières",2019,171812.546,4852.804,45565.024,37252.979,629509.972,9070.059,43062.879,76729.394,69.049,60248.16,10.628,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.8276861275528,4.12261602679473
243000569,"CC Rhony, Vistre, Vidourle",2019,626615.609,75265.518,81877.466,55673.801,770781.92,9248.059,20708.033,237640.035,39.734,215790.633,11.601,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.7423900324562,4.21216331269938
243000585,"CC Beaucaire Terre d'Argence",2019,1395644.839,9671.278,124648.701,54472.479,1132448.356,9113.1,99565.16,706183.13,232.828,650165.623,21.006,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.7713230429465,4.563013412966
243000593,"CC de Petite Camargue",2019,239525.389,3827.088,55759.597,42162.406,627769.001,7890.365,95489.08,126579.874,271.541,93924.584,18.75,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.6519268003139,4.28614188200699
243000643,"CA de Nîmes Métropole",2019,2569403.7,38682.656,428219.255,300096.398,4428562.676,56041.323,223720.21,1178905.142,601.938,993616.253,75.541,"CA","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.8230053668236,4.3535491561911
243000650,"CC Terre de Camargue",2019,255749.355,2895.577,34971.348,25602.139,401774.326,4392.092,36002.583,99796.281,78.611,86647.33,10.036,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.5473514703412,4.20484941689731
243000684,"CC du Pont du Gard",2019,419143.207,27876.96,88360.478,54133.91,811480.069,10299.17,55233.043,161012.905,69.677,138071.824,15.972,"CC","Gard","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",43.9429410717458,4.58477775402354
243100518,"Toulouse Métropole",2019,6329557.3,150521.024,1006672.952,766173.871,11096883.073,142231.711,252384.65,3171594.558,803.043,2657949.25,152.901,"Metropole","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.627366309197,1.41324024682845
243100567,"CC Lauragais Revel Sorezois",2019,245875.107,9972.485,191215.942,116661.98,942087.461,16131.277,307147.471,119646.624,610.405,65514.79,56.968,"CC","Aude,Haute-Garonne,Tarn","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0",43.45967040106,2.00107037489585
243100633,"CA du Sicoval",2019,882321.918,13035.632,220644.006,153800.268,2282328.798,34456.936,179757.356,365104.747,314.581,294044.447,48.145,"CA","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.4835375448355,1.53990478648419
243100732,"CC des Coteaux du Girou",2019,363589.859,6110.162,117544.954,73313.676,1021888.068,16251.577,193423.917,137490.537,345.716,95038.673,42.089,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.6978184883817,1.59790478819356
243100773,"CC Val'Aïgo",2019,349184.997,8877.733,90030.425,52387.039,658122.183,10906.182,137665.019,244563.632,237.862,124777.527,29.759,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.8291703528317,1.54248415697333
243100781,"CC Le Grand Ouest Toulousain",2019,335909.353,9619.46,101301.427,77003.79,1042578.951,16053.683,59868.134,147590.244,159.717,117447.39,16.75,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.6032024301629,1.22286951234083
243100815,"CC des Coteaux Bellevue",2019,209202.477,3290.186,51074.232,41404.731,653530.846,10143.321,19882.133,86287.593,69.841,68998.506,7.089,"CC","Haute-Garonne","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",43.6979959708702,1.50106170852186
243200391,"CC de la Lomagne Gersoise",2019,378512.545,7298.84,276986.326,97354.56,909404.611,15086.182,737387.899,136305.861,590.589,64536.376,141.038,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.9190179352465,0.631104932131702
243200409,"CC du Bas Armagnac",2019,172337.604,2394.358,103970.92,41485.627,461989.481,7791.358,320900.03,88974.27,992.656,35055.007,56.04,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.7781318296158,-0.0544157762273277
243200417,"CC de la Tenarèze",2019,260395.048,4544.366,170745.327,66449.083,703936.286,11859.202,504709.494,98872.249,441.54,47563.453,94.333,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.9310369590685,0.346242581519154
243200425,"CC C?ur d'Astarac en Gascogne",2019,133129.112,2296.614,87630.448,34902.311,384838.498,6560.4,271911.766,56850.393,394.196,25166.078,48.086,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.5440120558808,0.319905849110793
243200458,"CC du Grand Armagnac",2019,205732.01,4596.74,138005.156,68905.301,735726.095,12789.065,409008.944,84374.02,496.305,37453.53,68.706,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.8696754187067,0.056673818172195
243200508,"CC Bastides et Vallons du Gers",2019,132473.644,2953.535,104435.359,40387.862,398035.187,6788.579,286793.85,53768.473,361.791,20702.828,53.658,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.5497727537804,0.127453040801135
243200599,"CC du Saves",2019,200650.862,3259.024,166073.767,55949.999,517089.047,8997.539,417999.353,71983.189,410.51,29049.602,78.815,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.4731970112387,0.915519407863053
243200607,"CC Artagnan de Fezensac",2019,172949.549,2609.434,104713.165,39860.783,400602.456,6826.077,392921.153,66029.547,487.784,25292.11,72.06,"CC","Gers","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",43.7072925832136,0.275467198058494
243400017,"Montpellier Méditerranée Métropole",2019,3071130.698,94323.66,561112.038,377276.677,5565901.077,66192.412,157138.239,1495818.983,1610.813,1232220.458,71.619,"Metropole","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.6157167302322,3.86329935563103
243400355,"CC du Clermontais",2019,361920.836,5782.679,60375.383,49149.623,813969.788,10876.211,54887.148,132076.685,100.007,108176.426,13.598,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.6045387871159,3.387739648598
243400470,"CA du Pays de l'Or",2019,653157.548,10208.666,84822.804,62557.684,915670.222,10211.63,49727.549,254378.676,91.175,227616.335,16.887,"CA","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.6027982438776,4.01957663977855
243400488,"CC La Domitienne",2019,371855.776,4993.843,83107.252,52837.8,786630.072,10392.728,58891.54,146947.247,155.575,121545.379,16.481,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.3164873986923,3.14670678237142
243400520,"CC du Pays de Lunel",2019,558727.145,19035.219,96919.416,69237.996,1033466,13266.86,57104.9,310831.142,126.653,222684.207,20.366,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.6934506073177,4.10353238389319
243400694,"CC Vallée de l'Hérault",2019,443022.211,9201.175,105401.055,73974.832,1189328.967,17125.757,88684.587,161276.904,146.39,126686.822,19.426,"CC","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.6549380652523,3.58372289447106
243400736,"CC des Cévennes Gangeoises et Suménoises",2019,82198.332,4957.078,35187.567,24667.016,411153.426,6479.84,8220.805,43599.915,54.518,33121.092,2.695,"CC","Gard,Hérault","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0",43.9354349044185,3.72263002268216
243400769,"CA de Béziers-Méditerranée",2019,1454119.912,101510.938,206896.999,153537.049,2396821.63,29668.134,187213.623,606502.006,561.005,512655.734,48.177,"CA","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.3641862802674,3.27461650718986
243400819,"CA Hérault-Méditerranée",2019,1053259.737,18174.963,221448.907,140190.043,2041420.923,26300.781,154996.509,397564.243,200.975,336168.767,43.178,"CA","Hérault","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0",43.406326702163,3.44206165953409
244600433,"CC de la Vallée du Lot et du Vignoble",2019,116282.989,5803.055,72718.096,54443.605,637878.804,11019.6,128402.419,60773.4,313.396,33340.994,20.864,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.4778445175535,1.16872617210926
244600482,"CC Quercy - Bouriane",2019,158865.703,5330.797,105404.1,73453.314,486483.153,7654.692,186764.14,81258.556,630.399,43160.174,25.608,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.7018189013178,1.41824898349027
244600532,"CC du Pays de Lalbenque-Limogne",2019,158756.537,2869.151,93084.408,63504.178,492656.108,8003.52,239085.69,81934.169,884.402,37389.12,35.281,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.3685785324158,1.64467440677191
244600573,"CC du Causse de Labastide-Murat",2019,201825.549,1979.489,38517.234,25391.615,306962.598,4101.428,245287.99,97604.872,1081.273,51592.832,32.989,"CC","Lot","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",44.6246003593937,1.60588552383147
244800405,"CC C?ur de Lozère",2019,123108.601,11227.681,24478.602,19272.309,313328.779,4209.936,77946.541,69332.415,362.757,45209.229,12.415,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.527825823548,3.50366136491943
244800470,"CC du Gévaudan",2019,213189.174,7566.277,36041.648,19858.698,285933.348,2840.257,206600.034,110039.451,1065.805,60318.884,28.71,"CC","Lozère","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",44.5704375499863,3.26647705333866
246401756,"CC Pays de Nay",2019,4085.386,99.584,2365.639,1970.637,28230.737,437.168,7762.983,2490.497,30.571,880.211,0.952,"CC","Hautes-Pyrénées,Pyrénées-Atlantiques","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0",43.1400187235171,-0.247365227614934
246500482,"CC de la Haute-Bigorre",2019,138843.53,3453.449,95735.677,76243.597,815108.412,14756.126,150090.137,96092.956,723.29,52587.557,21.782,"CC","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",43.0130278602043,0.165981853545345
246500573,"CC Aure-Louron",2019,164856.787,4544.404,39238.285,34684.639,530958.016,9561.884,55548.363,52246.683,291.109,29543.525,8.837,"CC","Hautes-Pyrénées","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",42.8253272887353,0.316142439949755
246600282,"CC Sud-Roussillon",2019,136798.345,2656.031,40363.328,33689.383,546551.569,8261.41,12631.977,61639.229,49.968,47564.65,5.218,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.6241212499458,2.97990535152564
246600373,"CC du Vallespir",2019,258338.858,10709.253,60603.635,52215.079,797175.763,13219.886,24202.265,127987.378,120.332,103464.393,7.297,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4837845737971,2.78172831361587
246600399,"CC Pyrénées Cerdagne",2019,112059.721,16382.914,48097.475,42572.358,620897.969,12092.4,48922.334,69097.695,254.389,43829.791,8.408,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4920485744189,1.93695632297358
246600415,"CC Roussillon-Conflent",2019,134654.895,5341.961,51188.693,45155.988,729683.242,12272.943,24633.148,63636.016,105.944,44193.453,6.398,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.6537219999254,2.62008235857757
246600423,"CC Agly Fenouillèdes",2019,59210.667,3617.963,31899.64,22284.359,349426.415,6090.391,49457.396,30717.235,124.877,17702.952,8.098,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.7855962753723,2.49215956091252
246600449,"CC des Aspres",2019,263836.016,6941.14,70506.771,51480.427,805748.732,12330.84,51842.696,115124.658,135.755,89029.734,11.743,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5882725375435,2.75259999919474
246600464,"CC Pyrénées catalanes",2019,88747.606,7700.633,35999.735,31639.477,473601.613,8992.563,13332.572,49872.953,82.706,30998.33,3.599,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.5653356504593,2.09925240545304
246600548,"CC du Haut Vallespir",2019,56874.202,6586.548,30576.416,28066.811,434382.593,8344.543,44064.143,42423.329,228.123,24237.456,6.792,"CC","Pyrénées-Orientales","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",42.4355181430606,2.54944496034401
248100158,"CC du Sor et de l'Agout",2019,276508.214,8828.565,154068.57,96749.318,1067291.847,18374.441,386750.859,139598.07,1039.58,68283.715,67.966,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.5499857145568,2.05515275963044
248100430,"CA de Castres Mazamet",2019,615490.694,23992.408,245183.998,195019.14,2334547.793,38615.006,239643.513,377693.585,719.829,222012.87,42.571,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.5349992585254,2.32615771587367
248100497,"CC Val 81",2019,97268.245,3068.785,51209.316,32095.889,343068.541,5749.544,288944.685,70874.542,1239.733,18762.533,40.207,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.9983525415367,2.37175139061759
248100737,"CA de l'Albigeois (C2A)",2019,729957.342,198555.356,187738.558,149810.871,1970691.175,32473.732,184177.786,361757.51,734.304,289755.066,38.202,"CA","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.912006251527,2.15504998818702
248100745,"CC Thoré Montagne Noire",2019,63355.017,2657.005,23599.484,19260.951,320606.106,5309.015,60280.058,37047.747,272.291,20857.092,8.749,"CC","Tarn","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",43.4888984068364,2.5419156839238
248200016,"CC des Deux Rives",2019,362532.027,6526.084,122235.059,77017.913,813088.307,12118.301,264677.741,139558.903,322.282,99837.853,52.727,"CC","Gers,Lot-et-Garonne,Tarn-et-Garonne","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0",44.1044708806776,0.892962929064825
248200057,"CC du Quercy Caussadais",2019,388522.623,6353.332,135918.75,69907.55,915122.336,14180.693,372989.541,160367.254,842.342,100240.362,64.294,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.1911722318207,1.5233383441245
248200065,"CC de la Lomagne Tarn-et-Garonnaise",2019,204340.425,4632.726,110532.154,45678.192,493596.211,8382.45,407306.745,73907.7,405.799,29054.467,81.235,"CC","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",43.9073861845157,0.951706514470156
248200099,"CA Grand Montauban",2019,869856.988,14774.633,212854.653,154305.242,2059076.937,31986.291,165687.31,406383.03,378.838,321903.692,44.479,"CA","Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",44.0054994328188,1.34564925609023
248200107,"CC du Quercy Rouergue et des Gorges de l'Aveyron",2019,143591.613,3568.2,101883.625,67686.414,494522.964,8318.237,335946.336,83910.903,1114.633,29250.997,47.422,"CC","Tarn,Tarn-et-Garonne","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0",44.2159250176669,1.79765214586182
